fips,year,Arsenic,DEHP,Halo-Acetic Acid,Nitrates,Trihalomethane,Uranium,total_med,total_employed,agriculture,construction,manufacturing,wholesale_trade,retail_trade,transport_utilities,information,finance_insurance_realestate,prof_scientific_waste,edu_health,arts_recreation,other,public_admin
34011,2016,0.18689691817215728,,2.493826667498596,4313.003879185164,7.721549468605063,0.5,30998.0,61139.0,3793.0,3236.0,8759.0,2484.0,6502.0,4200.0,422.0,1522.0,4970.0,15824.0,3993.0,2112.0,3322.0
34013,1999,1.5275119511915976,,,958.47187892155,42.66935599900318,,,,,,,,,,,,,,,,
34013,2000,2.7105929782381146,,,944.113884610052,42.028991352723324,,,,,,,,,,,,,,,,
34013,2001,3.0302988239358783,0.24769402542952193,,900.7273131477414,35.07468981154037,,,,,,,,,,,,,,,,
34013,2002,1.8807068737326162,,42.66266507557677,745.2293037228582,40.27464092496942,,,,,,,,,,,,,,,,
34013,2003,1.0558162517185894,,48.40824184566428,1032.21255130009,36.433712912719116,,,,,,,,,,,,,,,,
34013,2004,0.698077933682578,,39.112311015172075,1038.5906406404943,42.52387998116981,4.0,,,,,,,,,,,,,,,
34013,2005,1.6923559510503292,,32.59878492409086,1230.990086941808,41.83645890314229,3.7906172825343476,,,,,,,,,,,,,,,
34013,2006,0.852427579234252,,29.711872377581116,1135.6541571606178,37.458761351065085,4.597156968005153,,,,,,,,,,,,,,,
34013,2007,0.9310131840143221,,27.972354006359453,1027.9855398121208,37.9623984117282,0.72,,,,,,,,,,,,,,,
34013,2008,0.9943498862856625,,29.180490065348465,1066.761729544011,43.23114150725598,3.360437315716413,,,,,,,,,,,,,,,
34013,2009,1.1039802288029954,,25.78782408268808,1098.0398027268393,43.56339903538616,2.2,,,,,,,,,,,,,,,
34013,2010,1.132211614956245,3.8120822156595615,25.759317282690667,1210.738863975819,42.51091795139674,2.42,37212.0,344146.0,839.0,19412.0,21063.0,8192.0,33180.0,24477.0,11875.0,31756.0,44064.0,89318.0,25779.0,17380.0,16811.0
34013,2011,1.330144917686025,,32.083218689003985,1206.2708116660494,48.7853842413699,2.099108064963096,38283.0,342078.0,94.0,18690.0,24508.0,9989.0,38382.0,23970.0,10518.0,27200.0,41062.0,88153.0,26016.0,17359.0,16137.0
34013,2012,1.1917629370230096,,24.37371280141285,1112.4430813111067,41.373121911706086,,38874.0,346429.0,374.0,21777.0,24052.0,7734.0,37233.0,22510.0,9490.0,29659.0,43974.0,91191.0,27205.0,17363.0,13867.0
34013,2013,0.5379565391892667,,21.493612504287693,1366.403245763629,38.632199838690234,,38876.0,354509.0,510.0,21311.0,24384.0,10118.0,35388.0,25562.0,9626.0,27706.0,44146.0,92522.0,26980.0,21291.0,14965.0
34013,2014,0.730125639598195,,30.829650131921838,1278.2751322906092,50.77798620179812,2.9169265595672846,38130.0,370380.0,258.0,21354.0,25451.0,9978.0,40503.0,24705.0,11021.0,29628.0,48065.0,95613.0,30390.0,19620.0,13794.0
34013,2015,0.3588063927788789,,29.695673663073396,1103.8021593571657,55.62585698253295,0.5,37325.0,371110.0,157.0,19928.0,23467.0,9103.0,33791.0,28343.0,11750.0,26375.0,52232.0,100043.0,33403.0,18630.0,13888.0
34013,2016,0.4806138475919432,,29.824152829917928,1210.5794179455168,44.40704780795349,,37455.0,366389.0,522.0,17455.0,23793.0,10161.0,38588.0,29526.0,11995.0,31124.0,50201.0,94235.0,27755.0,16232.0,14802.0
34015,1999,0.7079633985936156,,,762.3445345045808,2.417912223090406,,,,,,,,,,,,,,,,
34015,2000,0.7793291259617878,,,1039.515784244665,1.6973636450625158,,,,,,,,,,,,,,,,
34015,2001,0.9686775833151958,0.06826738991703893,,1102.1787697884795,2.7045815652064173,,,,,,,,,,,,,,,,
34015,2002,1.0,,,1000.7830011747491,4.352184846670062,,,,,,,,,,,,,,,,
34015,2003,1.6552275406623356,,,846.0841717801403,5.246463196897021,,,,,,,,,,,,,,,,
34015,2004,1.0,,4.081238233321071,1097.9100431186039,5.4609411499639515,,,,,,,,,,,,,,,,
34015,2005,1.0910679193198318,,4.894003224030824,1014.8427595087163,6.8213226438816195,8.952309719008705,,,,,,,,,,,,,,,
34015,2006,1.1560924609246093,,3.695629916536702,892.317225618269,11.638064536619451,5.2798929858072015,,,,,,,,,,,,,,,
34015,2007,1.3818621642969984,,2.9902427575253205,1122.6764606483084,8.356951526969803,3.7692972885208635,,,,,,,,,,,,,,,
34015,2008,1.1719121448809777,,3.593578559563165,952.9733746483003,9.100907895709906,5.24254508509017,,,,,,,,,,,,,,,
34015,2009,1.1835218172435542,,4.318078803661096,941.76434181756,10.072417381388922,4.050873967446237,,,,,,,,,,,,,,,
34015,2010,1.4068140012263068,0.25810683668839696,3.7747361536247808,1233.1930063153266,16.53287806368424,9.234492233957575,42839.0,140392.0,400.0,8065.0,13392.0,6085.0,18181.0,8567.0,2455.0,10326.0,15812.0,37053.0,8958.0,5680.0,5418.0
